Id,SalePrice
1771,116215.09652216166
1772,117943.27533657492
1773,130243.75723031723
1774,149440.22006815547
1775,120907.39949260224
1776,123467.710119245
1777,108250.74673294381
1778,140553.58828576404
1779,120251.00865913693
1780,198572.21785288551
1781,116678.88357560587
1782,122410.99771059788
1783,149820.56007011366
1784,118613.36637693303
1785,117262.39049157237
1786,148527.59593507618
1787,175324.84440183945
1788,98041.58182139718
1789,104514.35427586584
1790,130323.01849502024
1791,178334.65658433875
1792,121752.99871081546
1793,146961.08397137336
1794,148822.14874321618
1795,116093.52061091021
1796,136676.86942638602
1797,108017.55679114128
1798,118951.39689863299
1799,116481.70427548603
1800,128721.4684143818
1801,123428.68076795027
1802,143614.98142242953
1803,152512.38605613742
1804,136032.3556590739
1805,136223.0466727502
1806,112356.04345998283
1807,117527.70474834884
1808,131522.2302880318
1809,105551.42118878457
1810,139901.1887871925
1811,91792.65451915836
1812,80094.9773576439
1813,109407.71615725351
1814,98060.03256855048
1815,84260.3720961255
1816,100486.85309132714
1817,131616.67678972794
1818,136529.35434306745
1819,145703.37835141786
1820,93883.59149733967
1821,103984.88068552756
1822,166071.20712598876
1823,83590.30823572997
1824,112063.3407820103
1825,152715.07329332485
1826,107005.26738503907
1827,109013.43216774981
1828,131077.73908221791
1829,110914.13378567764
1830,123489.16249974206
1831,134339.67103606675
1832,98076.87416427601
1833,130761.8077239036
1834,122190.84734287762
1835,113696.04203057267
1836,119876.36786080721
1837,101005.94275436972
1838,116769.1694645875
1839,118822.4832247136
1840,130562.6909410258
1841,130478.23338966779
1842,100113.63802939058
1843,150707.87603609584
1844,147803.28300491782
1845,159392.4088346292
1846,143638.53424135328
1847,169347.6843966979
1848,87284.6670739958
1849,114735.78056801527
1850,117466.78083343102
1851,160474.23035455463
1852,133089.7734616085
1853,146804.34531069346
1854,155529.50144648008
1855,158938.0271302877
1856,216177.21020734357
1857,166239.8411895837
1858,151467.5656700598
1859,138170.7107814022
1860,171460.05566937226
1861,138170.7107814022
1862,265774.10864626727
1863,249909.91278204822
1864,249909.91278204822
1865,348544.2677775613
1866,316987.84796543856
1867,219857.5351694798
1868,290610.6670028645
1869,191389.44758465374
1870,192119.52910132852
1871,297528.53398701485
1872,195352.63268969167
1873,242147.9455419298
1874,134232.09179725044
1875,185571.20870353287
1876,203006.01509783455
1877,173534.877102566
1878,240785.4229641586
1879,135133.0118188568
1880,127947.33140129139
1881,259587.24319433642
1882,257138.0240972286
1883,188554.92903091185
1884,207913.79132947695
1885,266242.3710344753
1886,287861.2400712947
1887,178719.5128483115
1888,278910.405661453
1889,192894.06359938902
1890,127848.45524060399
1891,136807.18819839647
1892,112316.78112769523
1893,124473.68602499976
1894,141180.99715069088
1895,155615.77217192692
1896,123238.6363015329
1897,119361.3966785147
1898,130338.72134877647
1899,145962.08673369227
1900,141170.18679117927
1901,165175.47220606514
1902,122995.14671563233
1903,176790.2365016373
1904,131515.140229788
1905,197246.51381464745
1906,152228.58566073418
1907,186601.1232094553
1908,123759.86913070823
1909,150609.61499071345
1910,135972.43461327683
1911,194104.06185720098
1912,265894.1885920046
1913,131922.1951265519
1914,85650.63743901852
1915,272011.5411120208
1916,93582.6781642696
1917,236961.99185142003
1918,133963.89045939335
1919,155611.12209860858
1920,191011.50806539276
1921,347091.33964507445
1922,309760.2510110839
1923,203606.17774264814
1924,223399.0446360184
1925,194534.63252638755
1926,353927.5184592133
1927,129522.31582661897
1928,154565.20669248243
1929,121438.14815247325
1930,132177.61954669628
1931,155552.70190370994
1932,139368.5572960974
1933,178355.40631631587
1934,187292.29452715573
1935,166546.99357899983
1936,187110.56912339322
1937,201936.78155765103
1938,163918.2769708565
1939,248861.63657443388
1940,158027.1696827875
1941,204503.45984874383
1942,202797.043315906
1943,183813.3582102626
1944,343584.39391577325
1945,352578.62396752776
1946,157493.99028548176
1947,281371.2666764725
1948,171743.76984128007
1949,245056.78140651132
1950,147271.56898486047
1951,246409.38689104991
1952,217478.29242317172
1953,176735.85405937477
1954,184975.3720614101
1955,129225.89869074062
1956,236221.09475137971
1957,153852.58093110612
1958,300455.0461450306
1959,147266.3229958075
1960,117418.37152110819
1961,129304.3916066708
1962,113653.59442559499
1963,113591.7343019349
1964,115188.58486469487
1965,137660.08018899444
1966,133984.414215386
1967,287118.0049720251
1968,369467.97370968206
1969,361757.53429065074
1970,387337.21877740265
1971,385183.7381670888
1972,340913.7585504145
1973,294756.56701084453
1974,326663.1984946723
1975,374887.92114745197
1976,285004.631817925
1977,361699.9836869684
1978,323124.36575704423
1979,308573.6341831517
1980,191924.0626256867
1981,328696.26928889944
1982,198606.74518455265
1983,191197.76889925386
1984,182892.1399180464
1985,212498.335762515
1986,221916.04626411156
1987,178358.49820703975
1988,208500.38492228024
1989,212268.339241053
1990,237213.7590664132
1991,188458.6448926037
1992,207891.3200283737
1993,183747.9768901542
1994,238951.81542321952
1995,198181.32097622668
1996,210194.0510923192
1997,322896.3947300176
1998,292079.82624722295
1999,270915.57071375253
2000,280758.7036301222
2001,273491.08731778123
2002,281913.4235119861
2003,245577.01170401735
2004,273489.6137121169
2005,216315.06308810064
2006,171683.72140723863
2007,269354.67952554004
2008,176792.42767931218
2009,198829.65830402807
2010,204637.54002177363
2011,142435.43844295922
2012,159625.12183077767
2013,186419.81303974747
2014,187097.99826555635
2015,204592.3267854917
2016,204525.31324204963
2017,192230.57668267642
2018,135935.4412080795
2019,148090.287746613
2020,106789.51928800264
2021,119528.34134379108
2022,151239.49250398143
2023,157975.58665909574
2024,237614.45907720728
2025,288361.9595494882
2026,166032.46486679878
2027,167901.18853127706
2028,153177.24018621352
2029,180434.13626450155
2030,268636.19404637103
2031,206745.10404448464
2032,221505.8054839575
2033,271663.89386294084
2034,169369.52319695585
2035,216898.98595691522
2036,201632.13106793948
2037,202017.46474011106
2038,248840.1182347871
2039,199936.7469647302
2040,271124.8362767437
2041,256945.43825857385
2042,204952.28779227711
2043,143870.81538972817
2044,191051.85674926685
2045,202046.8055304924
2046,155895.54959952948
2047,130553.51746286075
2048,137422.58033687063
2049,163967.82737558932
2050,177442.43522943446
2051,109754.04378051877
2052,126666.304034609
2053,146593.56426030275
2054,110365.02282222293
2055,151460.26233804654
2056,153547.71195507282
2057,117669.05631640929
2058,211193.6384538842
2059,136247.58900462172
2060,140090.69561596488
2061,174418.1646304092
2062,121155.9516979643
2063,129005.06519827338
2064,125129.57079587756
2065,113386.03072404866
2066,179541.74725043855
2067,158834.85090109924
2068,160297.92344665807
2069,93599.50838726334
2070,109938.76015459857
2071,118126.91165917402
2072,131531.6916193563
2073,139635.2946926441
2074,165402.6946703614
2075,146227.05229836938
2076,123901.57325551884
2077,132731.63035468344
2078,115181.57994631618
2079,118836.01894126987
2080,116262.2474129092
2081,113189.53852740134
2082,118315.09836014
2083,144724.32083181533
2084,112998.60953177598
2085,117119.33619663506
2086,116410.55342178911
2087,118470.98080330636
2088,102289.58622901578
2089,98187.8224510645
2090,117677.3771116887
2091,123096.82082057664
2092,130628.6668423684
2093,117076.97601708266
2094,115006.00574308095
2095,127899.81475289263
2096,88452.6791462444
2097,101014.97669251474
2098,139020.43271825276
2099,102750.5019997391
2100,133913.49119865996
2101,117139.80195220631
2102,109898.51223285921
2103,111745.82544156512
2104,129130.6256400997
2105,125929.75006534315
2106,98828.52543488935
2107,165842.7185961493
2108,105441.7044893035
2109,114691.18618117562
2110,123932.31164653451
2111,132064.71952899185
2112,139298.09433247708
2113,117964.86350016354
2114,120378.21005217926
2115,152887.56136518775
2116,123892.46494104511
2117,138645.56531254094
2118,117635.38701102187
2119,104588.88479694334
2120,130986.63929703877
2121,98418.721305145
2122,102571.08517892436
2123,90999.64541242669
2124,142193.30690118414
2125,127145.3338043211
2126,165849.6101945326
2127,127233.88609739559
2128,116103.46921766091
2129,104309.14633047958
2130,127994.54802758082
2131,144857.69084990828
2132,108620.03190126695
2133,114612.3175297161
2134,124394.62395834677
2135,109440.32010501203
2136,92993.3727274677
2137,111499.56765051637
2138,138648.22368416516
2139,149617.2213553461
2140,139550.73135091068
2141,145442.21331716166
2142,121392.4561029162
2143,130943.64040941904
2144,130888.16869076362
2145,145049.8177949493
2146,155688.52074505977
2147,169151.77426186533
2148,143064.34740971753
2149,147873.23669301032
2150,231153.40878941753
2151,125124.59008072961
2152,170450.88022864406
2153,169991.60969098101
2154,102447.50340670238
2155,136246.62700269886
2156,235430.0837860972
2157,241690.66004434813
2158,243479.89558717955
2159,201367.64077061127
2160,185850.44447915204
2161,253498.17345784983
2162,336370.2727182524
2163,369726.23579627916
2164,263847.3093475654
2165,187965.16022044173
2166,142888.61809500755
2167,186925.03137957564
2168,205596.8566130826
2169,194151.13969842537
2170,221794.54223717377
2171,142082.20372723925
2172,139644.90066594904
2173,173693.32573353485
2174,209242.28609763563
2175,269432.0370974554
2176,319682.7126031116
2177,231073.11708570758
2178,225177.56975861
2179,153327.34863459656
2180,205210.95158374935
2181,172335.2284724978
2182,243163.5218587232
2183,168581.83144276682
2184,116525.13090082532
2185,139615.46285545704
2186,139029.30673212456
2187,144752.01950682956
2188,158004.95431694287
2189,209148.30093740148
2190,84606.51303984465
2191,82949.68826252126
2192,92494.91224526103
2193,132248.14234535646
2194,105381.89389224057
2195,115753.65277116113
2196,121174.15193451615
2197,127052.51030090633
2198,128364.29232466579
2199,166611.4064103619
2200,129181.38131236809
2201,140094.9322996377
2202,186611.37191473888
2203,153447.62433435218
2204,176037.1323396838
2205,112043.82721020856
2206,118657.05236301811
2207,184575.90730567186
2208,219370.7740106238
2209,190035.34600269256
2210,130311.16807556742
2211,113551.64863414066
2212,115998.11043443799
2213,97378.64196531527
2214,144957.93033849538
2215,112365.54900094023
2216,130779.34332292808
2217,92823.20263403941
2218,90377.86421128282
2219,92266.07216316505
2220,94553.46783307007
2221,276323.5324433314
2222,259487.7466500762
2223,272301.9426964935
2224,234918.8810281999
2225,135630.5411730019
2226,195160.4997635034
2227,207085.53834082987
2228,288994.61202687566
2229,260988.55134881687
2230,149217.7110436656
2231,232046.64922569992
2232,199418.92915008435
2233,172554.45393258537
2234,218189.5163536926
2235,223629.1450796478
2236,261234.92315469505
2237,330632.66899069014
2238,165151.56426385435
2239,118041.77493726251
2240,150954.51820944448
2241,153595.92343323785
2242,124122.43937359666
2243,127067.67838041985
2244,128341.9608322432
2245,133072.73295510188
2246,135524.99146544407
2247,114835.85062007612
2248,123544.80825075347
2249,134704.86828900097
2250,132614.5495163151
2251,122428.46858419533
2252,177271.84859387417
2253,161830.44713910448
2254,183408.05107940373
2255,200188.07508546754
2256,186709.35492223137
2257,218167.12811327935
2258,150665.09706069258
2259,188494.94119704602
2260,145370.73463619666
2261,160537.57059014
2262,180623.2664928396
2263,359184.9794277955
2264,339979.03863262077
2265,162512.2108832002
2266,279265.091575821
2267,304809.6549486945
2268,358175.13921737
2269,152586.36141647046
2270,189862.74084326098
2271,247659.97710687172
2272,223078.0346027416
2273,153272.92380994096
2274,165117.0905369787
2275,165929.34605361492
2276,164466.4124305718
2277,178279.9526331958
2278,130639.73456549986
2279,134000.97298253857
2280,120639.00746458994
2281,152043.2746636734
2282,170147.71065924206
2283,115174.5930629238
2284,130227.67374468477
2285,134340.33684896358
2286,121495.41734402286
2287,364445.2550740797
2288,292450.74136411416
2289,317303.9987540427
2290,382066.5684674738
2291,335430.52658571344
2292,379180.29746369575
2293,366492.34220021544
2294,344554.1561025299
2295,374099.4136966393
2296,264187.69706834335
2297,341166.98678637866
2298,340646.58412942867
2299,336661.91363945993
2300,328007.0617641489
2301,328839.3384225783
2302,253793.3166123143
2303,224929.8500678383
2304,225534.34503404837
2305,189388.91748099282
2306,189388.91748099282
2307,182939.57005451972
2308,245947.16709624467
2309,283635.0070047008
2310,191278.2984700051
2311,189627.23986658783
2312,191433.2532222521
2313,207994.05651733908
2314,172498.63613375003
2315,206192.5311023873
2316,242015.8773588161
2317,175715.66541284276
2318,190901.69839523424
2319,169672.02020184134
2320,156843.29972535023
2321,255529.5034129032
2322,176269.555065544
2323,180660.62496253772
2324,203580.94223220702
2325,240233.10446189708
2326,187588.16779152787
2327,232898.14743007082
2328,238367.44659775274
2329,204188.11269412338
2330,191775.03648161652
2331,326451.03241506673
2332,314388.74434591865
2333,299210.6429448703
2334,247993.77744702355
2335,278271.64961527515
2336,277560.30018088315
2337,159724.45089523308
2338,288014.2016386845
2339,238808.9619177253
2340,351108.9159163699
2341,217250.19613664772
2342,220389.04003874728
2343,245390.26458083466
2344,206854.61810051423
2345,221617.6991740326
2346,171683.72140723863
2347,162339.87537665496
2348,215457.2725705309
2349,181662.94808720957
2350,328300.7722893025
2351,252795.67730271188
2352,282446.0955957027
2353,265098.5738722059
2354,125194.28618165295
2355,133673.57790106302
2356,162636.08289583345
2357,172506.23427235545
2358,194919.75408954502
2359,139430.41800523165
2360,125284.36132194183
2361,138439.65598172654
2362,249542.60367024882
2363,130222.12633372574
2364,171580.4977421655
2365,200225.52444160366
2366,180619.0879195251
2367,227139.9718997314
2368,199902.36754163197
2369,220229.3314271544
2370,196252.2379988882
2371,182703.82686806156
2372,162045.0398659723
2373,251458.73410526782
2374,281047.68876244995
2375,238274.3488156431
2376,250859.37246218993
2377,260243.22346403438
2378,146453.62535659168
2379,183032.3077313236
2380,132234.14708776007
2381,153863.5941492194
2382,194536.07936371033
2383,205736.7591119894
2384,217461.24616504085
2385,147144.4314263406
2386,129054.56744648344
2387,135497.57304093783
2388,107770.74248538431
2389,134199.90313758026
2390,147064.19645082724
2391,140712.73515841263
2392,116563.58370876603
2393,145652.83250393442
2394,132875.18021526188
2395,202720.38886555217
2396,142056.38249779958
2397,224484.6140129942
2398,132789.72892347758
2399,96470.86765159694
2400,94740.52690986865
2401,121230.05456260346
2402,124130.45319676284
2403,172562.96465469213
2404,142119.8936423139
2405,144973.89665799338
2406,137681.3680143085
2407,121035.59704595112
2408,137757.53870733446
2409,131852.13387761603
2410,163715.13894982706
2411,117533.64427115375
2412,141710.08417299204
2413,121652.96766719478
2414,152152.1580253115
2415,155378.2841508884
2416,124236.91341590436
2417,120301.70195012247
2418,134134.72203737815
2419,132585.2778817212
2420,129922.64719884847
2421,152312.4526600271
2422,119220.77678676447
2423,134041.6954947778
2424,172632.94537821715
2425,217674.01630899962
2426,130393.76161781825
2427,139020.75670269658
2428,169618.29106641302
2429,115506.56489037986
2430,123170.77488353002
2431,125315.27056777025
2432,144859.8039920387
2433,128314.29065973854
2434,127352.54917431473
2435,132796.34713621344
2436,114015.61976425754
2437,116166.08252103494
2438,132348.30968066343
2439,112238.47213106867
2440,106542.93495403623
2441,92623.82314374122
2442,116412.66452110975
2443,117740.34753037427
2444,133982.98258224424
2445,84822.45948701217
2446,131351.561763114
2447,152623.61747475513
2448,140313.19795621408
2449,101467.8957869023
2450,136581.91335134892
2451,135546.94928600997
2452,176642.46412916592
2453,98784.17125954112
2454,129185.36642992994
2455,123704.27215584186
2456,104815.85730921522
2457,115420.46412185533
2458,120910.73399360414
2459,103348.75114627923
2460,126264.32311211672
2461,108548.73814337893
2462,123548.32443658718
2463,113642.34645015368
2464,154892.96383572073
2465,122099.3867943649
2466,116294.13705023678
2467,131581.13219185112
2468,90065.86064931586
2469,90582.90736434597
2470,173035.4401138866
2471,181241.3150129425
2472,145067.7251642455
2473,114377.08917922279
2474,96242.09600796043
2475,193731.17420086387
2476,109182.35357831036
2477,129508.25537315267
2478,149866.46705975963
2479,127290.04327430853
2480,156308.65809354084
2481,134102.88063475583
2482,135524.26702663043
2483,119511.32891230528
2484,125469.62570449534
2485,126049.56517266875
2486,151515.8900855875
2487,221273.77447969117
2488,150623.81872589936
2489,153732.19707996788
2490,155262.69680547097
2491,96066.75787476417
2492,193216.0788861466
2493,161877.7976959948
2494,162992.58071405836
2495,102914.58865736141
2496,215611.6457721286
2497,139111.9090029748
2498,115554.94109672317
2499,105394.17140280482
2500,126721.64128850086
2501,118491.12405577145
2502,135687.54948339667
2503,99618.11293140918
2504,176346.81483956391
2505,219348.8081444897
2506,261209.89230939263
2507,244332.27593399843
2508,257516.68650323251
2509,245994.73851967548
2510,239999.9065004133
2511,155971.91762948598
2512,196419.85089634534
2513,225014.13749280712
2514,239052.87974600427
2515,147680.43227365188
2516,171850.90186606703
2517,138971.28892169698
2518,149110.0188085484
2519,215753.55795045276
2520,227411.99062878187
2521,189964.87902510667
2522,222296.9485938526
2523,134883.475585189
2524,145604.67431083132
2525,137796.0145759711
2526,137416.76302118305
2527,139593.00315487216
2528,124022.90760116797
2529,145630.5669202379
2530,139128.08401113228
2531,249351.3335667078
2532,232332.03065275753
2533,195743.83876562904
2534,243955.94899201606
2535,285583.1077093871
2536,249616.09479031622
2537,202287.26292986187
2538,167579.5974258895
2539,166744.91596486815
2540,171669.9422589072
2541,210036.8624462314
2542,187507.77884202622
2543,133840.20679557987
2544,114494.21239264653
2545,136876.84872676377
2546,129314.33616697768
2547,136898.8936283922
2548,147090.56456400568
2549,162567.41984832604
2550,370732.23452224745
2551,146182.64354274055
2552,126418.8196535216
2553,83225.06905309841
2554,90742.76880924565
2555,136902.11892752151
2556,120527.40235796223
2557,118045.25539949101
2558,123289.58717531987
2559,112471.05176253179
2560,139910.19870014547
2561,152945.92943296948
2562,114660.35300196639
2563,134708.272257947
2564,183323.8011760753
2565,139654.3891520978
2566,170549.94357958375
2567,118196.14798677538
2568,195564.39912805668
2569,179363.83481359843
2570,130738.51427583152
2571,199946.59285234057
2572,141734.32819218334
2573,217253.42946510445
2574,213654.765852135
2575,121951.07175357567
2576,120226.13603303015
2577,136444.0014419938
2578,94298.59334331637
2579,103915.21926683346
2580,108210.56633906056
2581,125383.90703983097
2582,108787.75946122833
2583,243751.66066439837
2584,169170.14565274765
2585,190371.25141979672
2586,199744.85169613798
2587,184030.94375658757
2588,121927.5314368489
2589,140708.33381403246
2590,227401.11322674446
2591,208864.54538541593
2592,201642.48639252683
2593,247425.71380659557
2594,142737.88110230086
2595,168051.05011387324
2596,299238.1213642884
2597,214525.4717467124
2598,280224.02136028843
2599,324919.95107569295
2600,159637.10251687342
2601,161526.2297484366
2602,109745.30097964738
2603,121246.17113727596
2604,100455.18597973436
2605,112575.88814680476
2606,163704.74232456947
2607,181427.2763579996
2608,206071.14220299627
2609,161706.78326519352
2610,109153.7535638032
2611,121992.86617171353
2612,153121.2048139797
2613,140408.36725103794
2614,123587.4653263299
2615,137915.6079370872
2616,139618.84050347868
2617,209069.90470621074
2618,192306.95892434206
2619,200448.86172113084
2620,200593.44665405792
2621,204113.38432108285
2622,192296.54112940078
2623,240086.22890027685
2624,306380.3045442025
2625,230470.05350196618
2626,160633.44020646572
2627,145898.84858457214
2628,382255.78281698236
2629,384160.31206055556
2630,329309.1658511864
2631,370344.4489487284
2632,347805.69680986233
2633,280507.8928374275
2634,360832.72217962606
2635,150756.8188928075
2636,182061.54466616886
2637,166892.4226028689
2638,246074.95602817746
2639,185347.40374567013
2640,128047.54210812126
2641,119404.38345178813
2642,159943.93737422564
2643,119434.45315225968
2644,132377.39035400827
2645,116002.33598221446
2646,114194.39791208679
2647,114813.29050244932
2648,146425.48049327434
2649,139517.09475744326
2650,132063.81499975256
2651,148086.36999370638
2652,371567.09184591426
2653,279346.5063727715
2654,261784.7002963685
2655,361757.53429065074
2656,328532.7938633094
2657,315017.7290524217
2658,270656.87883347156
2659,298405.30926926294
2660,363325.3819918565
2661,331923.75301441835
2662,361757.53429065074
2663,278693.9289092966
2664,284177.05413888843
2665,317513.6288047757
2666,268857.5464899615
2667,183229.89632894122
2668,195062.90010327386
2669,166939.06729832408
2670,294984.2560984365
2671,195062.90010327386
2672,189081.72868702357
2673,215053.65696395357
2674,202644.7659624411
2675,167791.700129861
2676,215836.6841579928
2677,196062.8320206571
2678,254858.37026145085
2679,259423.9191005505
2680,257686.2101206862
2681,363629.99278847885
2682,264870.1981729539
2683,375161.9599114774
2684,290487.7790421309
2685,291701.250543065
2686,250277.43820374395
2687,318193.52425694145
2688,222126.3414401901
2689,170222.6044479706
2690,376327.57053054776
2691,201272.25954981183
2692,130361.40839028446
2693,174712.08514414064
2694,138409.23185432213
2695,194538.05046357593
2696,191285.9619012228
2697,183020.8705881369
2698,189220.17198642273
2699,157465.5967793461
2700,151655.22898796241
2701,159401.18663749963
2702,130802.75867891165
2703,132424.7738686786
2704,139094.1981755892
2705,115591.3399158754
2706,116394.74090202838
2707,125359.47680646073
2708,126903.7509637916
2709,93711.34773031293
2710,127412.48017625247
2711,227768.85240577027
2712,328472.8057566787
2713,180348.1573274672
2714,161416.34701174032
2715,182050.25068176442
2716,160801.15432398318
2717,201683.15120258438
2718,226829.21313445727
2719,149139.33665280422
2720,140901.7770056456
2721,129030.88401053818
2722,166936.15648209443
2723,161465.39661365954
2724,132068.45487389233
2725,123848.4753121216
2726,123743.08712266384
2727,186077.2229490886
2728,155379.0804904583
2729,146526.0043971473
2730,122125.86882852708
2731,123115.64112967078
2732,126420.7772839461
2733,144398.27267874934
